	Lattice depth (Er)	Lattice depth (uK)	Excitation freq. 1->2 (Hz)	Excitation freq. 1->3 (Hz)	Excitation freq. 1->4 (Hz)	Excitation freq. 1->5 (Hz)	Excitation freq. 1->6 (Hz)	Excitation freq. 1->7 (Hz)	Excitation freq. 1->8 (Hz)	Excitation freq. 1->9 (Hz)	Excitation freq. 1->10 (Hz)
1482	1482.0	144.2278099481758	115557.68142118494	115557.68758205349	229558.29759398612	230332.83326823285	230332.88164772454	342757.3133207024	342758.1732139838	344309.4959610241	344323.3888680108
1483	1483.0	144.3251296579924	115597.18715947946	115597.19336309073	229637.32261576934	230411.85281017396	230411.90151153546	342875.8744147725	342876.739806184	344428.0466835484	344441.93148073304
1484	1484.0	144.42244936780898	115636.67957624789	115636.6858229292	229716.32098502258	230490.84570205037	230490.89472707701	342994.39551751013	342995.2664365538	344546.5574302212	344560.43410838506
1485	1485.0	144.51976907762554	115676.15868513327	115676.16497502619	229795.2927287548	230569.8119708472	230569.8613213755	343112.87666962773	343113.7531458237	344665.0282417512	344678.8967915286
1486	1486.0	144.61708878744216	115715.62449941678	115715.63083289984	229874.23787385903	230648.75164345367	230648.8013213104	343231.3179114674	343232.1999745935	344783.459158487	344797.3195704849
1487	1487.0	144.71440849725875	115755.07703258614	115755.08340989082	229953.15644724658	230727.66474673458	230727.71475375755	343349.71928353043	343350.60696335067	344901.85022091685	344915.7024856019
1488	1488.0	144.81172820707533	115794.51629808021	115794.5227194232	230032.04847573795	230806.55130750538	230806.60164553978	343468.08082612004	343468.97415264463	345020.2014693608	345034.0455772066
1489	1489.0	144.9090479168919	115833.94230920364	115833.94877481178	230110.91398612785	230885.4113525345	230885.46202347212	343586.40257948695	343587.30158278043	345138.5129440204	345152.34888541873
1490	1490.0	145.00636762670848	115873.3550792473	115873.36158953603	230189.7530050893	230964.24490846996	230964.29591423346	343704.68458382715	343705.58929416584	345256.7846851505	345270.6124503907
1491	1491.0	145.10368733652507	115912.75462177912	115912.76117684664	230268.56555955988	231043.05200223747	231043.10334455268	343822.9268794264	343823.8373270331	345375.01673296746	345388.83631225326
1492	1492.0	145.20100704634163	115952.1409498419	115952.14755002387	230347.35167591381	231121.83266018727	231121.88434101507	343941.12950614985	343942.04572156083	345493.20912736753	345507.0205108403
1493	1493.0	145.29832675615822	115991.51407694502	115991.52072250517	230426.11138101085	231200.58690915044	231200.63893039554	344059.292504185	344060.214518014	345611.3619085593	345625.1650863404
1494	1494.0	145.3956464659748	116030.87401626683	116030.88070744032	230504.8447012911	231279.3147755436	231279.3671390752	344177.4159134079	344178.34375634755	345729.4751163676	345743.27007843077
1495	1495.0	145.4929661757914	116070.22078101058	116070.2275180639	230583.55166336248	231358.01628596187	231358.06899368277	344295.499773695	344296.4334766218	345847.5487907298	345861.33552702266
1496	1496.0	145.59028588560795	116109.55438438962	116109.56116766765	230662.23229362833	231436.69146678864	231436.74452063904	344413.5441248246	344414.48371871386	345965.5829713338	345979.3614717654
1497	1497.0	145.68760559542454	116148.87483964642	116148.8816693359	230740.88661848588	231515.34034438562	231515.39374631544	344531.54900651437	344532.49452247366	346083.57769797713	346097.34795228904
1498	1498.0	145.78492530524116	116188.18215995053	116188.18903639633	230819.5146644638	231593.962945276	231594.0166971867	344649.5144585184	344650.4659278175	346201.5330103851	346215.2950082835
1499	1499.0	145.88224501505772	116227.47635855869	116227.48328197938	230898.11645791316	231672.55929577356	231672.61339958914	344767.44052048965	344768.39797445334	346319.44894815463	346333.2026793082
1500	1500.0	145.9795647248743	116266.75744838415	116266.76441911582	230976.69202502756	231751.12942207	231751.18387975043	344885.3272318544	344886.2907019904	346437.3255507741	346451.0710047599
1501	1501.0	146.0768844346909	116306.02544274353	116306.03246100982	231055.24139213498	231829.673350449	231829.72816401062	345003.17463219044	345004.1441501367	346555.1628578026	346568.9000240575
1502	1502.0	146.17420414450748	116345.28035456667	116345.28742067465	231133.7645854225	231908.19110708893	231908.2462784475	345120.982760796	345121.9583583078	346672.96090854314	346686.68977650214
1503	1503.0	146.27152385432404	116384.52219712091	116384.52931128451	231212.26163117352	231986.6827182579	231986.73824940156	345238.75165715755	345239.7333661843	346790.71974246757	346804.4403014708
1504	1504.0	146.36884356414063	116423.75098322218	116423.75814578582	231290.7325553956	232065.148209918	232065.20410283573	345356.4813604477	345357.4692129713	346908.43939876434	346922.1516380927
1505	1505.0	146.46616327395722	116462.96672607189	116462.97393735555	231369.17738425045	232143.58760822754	232143.64386491125	345474.17190998635	345475.16593816085	347026.1199166857	347039.8238255598
1506	1506.0	146.5634829837738	116502.1694385445	116502.17669877644	231447.59614371945	232222.0009391444	232222.05756158865	345591.82334477396	345592.82358091953	347143.7613353476	347157.4569028327
1507	1507.0	146.66080269359037	116541.35913366763	116541.36644314429	231525.98885981573	232300.38822866016	232300.44521893747	345709.4357039744	345710.44218055747	347261.3636937959	347275.05090900284
1508	1508.0	146.75812240340696	116580.53582454259	116580.54318351895	231604.35555866873	232378.74950287692	232378.80686293397	345827.0090267535	345828.02177629987	347378.92703130783	347392.605883142
1509	1509.0	146.85544211322355	116619.69952382994	116619.7069326283	231682.69626592367	232457.08478741554	232457.14251933817	345944.54335181066	345945.5624070159	347496.45138645853	347510.12186389236
1510	1510.0	146.95276182304013	116658.8502446518	116658.85770357553	231761.01100763615	232535.39410832702	232535.4522141361	346062.0387182642	346063.0641119639	347613.93679844047	347627.59889023117
1511	1511.0	147.05008153285672	116697.98799988402	116697.99550915122	231839.2998096064	232613.67749137184	232613.7359731077	346179.49516487453	346180.5269300118	347731.383306013	347745.0370008994
1512	1512.0	147.1474012426733	116737.11280230428	116737.12036224367	231917.5626975538	232691.93496224785	232691.99382200456	346296.91273033025	346297.9508999901	347848.79094782245	347862.4362344999
1513	1513.0	147.2447209524899	116776.2246649088	116776.23227582149	231995.799697369	232770.1665468308	232770.22578666618	346414.2914534257	346415.33606093493	347966.1597627244	347979.79662980925
1514	1514.0	147.34204066230646	116815.32360036322	116815.33126254706	232074.0108346243	232848.37227066638	232848.43189260684	346531.63137278735	346532.68245146103	348083.48978925776	348097.11822525074
1515	1515.0	147.43936037212305	116854.40962157061	116854.4173353534	232152.19613501482	232926.55215943625	232926.61216559488	346648.93252694677	346649.9901103224	348200.78106607444	348214.4010593796
1516	1516.0	147.53668008193964	116893.48274135613	116893.49050702468	232230.355624195	233004.70623876128	233004.76663126773	346766.19495448406	346767.2590761937	348318.03363166563	348331.64517065394
1517	1517.0	147.6339997917562	116932.54297240617	116932.55079018914	232308.48932766073	233082.83453412293	233082.89531506316	346883.4186937879	346884.4893875719	348435.24752440915	348448.8505973582
1518	1518.0	147.73131950157278	116971.59032750808	116971.59819778171	232386.5972710614	233160.93707115273	233160.99824263054	347000.6037832895	347001.68108312093	348552.4227827739	348566.01737796294
1519	1519.0	147.82863921138937	117010.62481944321	117010.63274248833	232464.67947990392	233239.01387530775	233239.07543945193	347117.75026133936	347118.8342012298	348669.55944509443	348683.14555057377
1520	1520.0	147.92595892120596	117049.64646079561	117049.65443686116	232542.73597944074	233317.0649718607	233317.1269308111	347234.85816604935	347235.9487802677	348786.6575495238	348800.2351533859
1521	1521.0	148.02327863102252	117088.65526430003	117088.6632937641	232620.76679526173	233395.0903863462	233395.15274222553	347351.9275357771	347353.02485861303	348903.7171343458	348917.2862245888
1522	1522.0	148.12059834083914	117127.65124265211	117127.65932578535	232698.7719526512	233473.09014403832	233473.1528990252	347468.95840856456	347470.0624745363	349020.7382376568	349034.2988021722
1523	1523.0	148.21791805065573	117166.63440849901	117166.64254563616	232776.75147704734	233551.06427034808	233551.1274265584	347585.95082258945	347587.0616662695	349137.7208975746	349151.27292419324
1524	1524.0	148.3152377604723	117205.60477444365	117205.6129659047	232854.70539363156	233629.01279045097	233629.07635008715	347702.9048157721	347704.02247195196	349254.6651521485	349268.20862859086
1525	1525.0	148.41255747028887	117244.5623530604	117244.57059906526	232932.63372764748	233706.93572955043	233706.99969481278	347819.8204260706	347820.94492962345	349371.571039211	349385.1059531612
1526	1526.0	148.50987718010546	117283.50715695863	117283.5154578817	233010.53650436696	233784.83311289153	233784.89748590565	347936.6976914483	347937.8290773809	349488.43859673396	349501.9649357662
1527	1527.0	148.60719688992205	117322.4391986398	117322.44755483198	233088.4137488243	233862.70496550266	233862.76974854936	348053.53664958436	348054.6749531503	349605.2678625	349618.7856141228
1528	1528.0	148.7045165997386	117361.35849074976	117361.3669024849	233166.26548629912	233940.55131263298	233940.61650785446	348170.3373384001	348171.48259487405	349722.0588743126	349735.5680259638
1529	1529.0	148.8018363095552	117400.26504573558	117400.27351329353	233244.0917417446	234018.37217921813	234018.43778888148	348287.09979548433	348288.252040336	349838.81166980084	349852.31220887793
1530	1530.0	148.8991560193718	117439.1588761093	117439.1673998705	233321.89254029142	234096.1675903607	234096.23361663937	348403.82405858673	348404.98332738836	349955.52628670854	349969.01820045273
1531	1531.0	148.99647572918838	117478.03999431671	117478.04857458588	233399.66790687063	234173.93757096733	234174.00401614828	348520.5101651335	348521.67649369966	350072.20276254707	350085.6860381461
1532	1532.0	149.09379543900494	117516.90841292517	117516.91705001169	233477.41786650234	234251.68214604282	234251.7490123124	348637.1581528374	348638.3315769967	350188.84113491204	350202.31575948227
1533	1533.0	149.19111514882152	117555.76414422825	117555.77283844152	233555.1424439681	234329.4013403416	234329.46863004577	348753.7680589347	348754.9486147875	350305.44144111313	350318.90740172094
1534	1534.0	149.28843485863814	117594.60720080811	117594.61595244368	233632.84166436552	234407.0951789437	234407.16289427117	348870.3399210649	348871.5276447108	350422.00371876714	350435.4610023577
1535	1535.0	149.3857545684547	117633.43759489054	117633.44640435414	233710.5155523743	234484.76368649382	234484.8318297301	348986.87377640465	348988.06870422355	350538.528005018	350551.9765984984
1536	1536.0	149.4830742782713	117672.25533895443	117672.26420650563	233788.16413281302	234562.40688780174	234562.47546122086	349103.3696622472	349104.571830709	350655.0143372328	350668.45422739146
1537	1537.0	149.58039398808788	117711.06044534079	117711.06937132221	233865.78743038635	234640.02480754172	234640.0938135025	349219.8276158351	349221.03706152126	350771.46275262325	350784.89392610756
1538	1538.0	149.67771369790447	117749.8529263137	117749.86191110247	233943.3854698745	234717.61747047608	234717.6869112364	349336.24767430825	349337.4644339872	350887.87328823964	350901.2957318205
1539	1539.0	149.77503340772103	117788.63279429763	117788.64183816162	234020.95827593707	234795.18490123842	234795.2547791617	349452.6298748077	349453.8539853588	351004.2459813859	351017.6596815249
1540	1540.0	149.87235311753764	117827.40006149576	117827.40916484718	234098.50587325744	234872.7271244827	234872.7974418504	349568.9742542755	349570.2057528089	351120.58086894674	351133.98581215943
1541	1541.0	149.9696728273542	117866.15474025051	117866.1639033637	234176.02828629588	234950.24416466005	234950.3149238097	349685.2808497457	349686.51977344917	351236.87798787525	351250.27416062634
1542	1542.0	150.06699253717076	117904.8968428093	117904.90606604666	234253.5255398005	235027.7360464834	235027.80724976375	349801.5496981635	349802.7960843747	351353.1373752282	351366.5247637598
1543	1543.0	150.16431224698735	117943.62638141177	117943.6356650813	234330.99765811992	235105.20279429635	235105.27444403077	349917.78083640186	349919.0347225329	351469.35906781704	351482.7376583298
1544	1544.0	150.26163195680394	117982.34336821726	117982.35271264077	234408.4446658076	235182.64443261188	235182.71653117065	350033.97430109634	350035.2357248998	351585.5431022993	351598.91288106015
1545	1545.0	150.35895166662056	118021.04781548475	118021.05722105739	234485.86658725428	235260.06098580253	235260.1335356253	350150.130129173	350151.39912840235	351701.6895156054	351715.05046865216
1546	1546.0	150.45627137643712	118059.73973534274	118059.74920239647	234563.26344686295	235337.4524782439	235337.52548168987	350266.2483572209	350267.5249698034	351817.7983443305	351831.15045762126
1547	1547.0	150.55359108625373	118098.41914004	118098.4286688349	234640.6352690673	235414.81893436026	235414.89239381967	350382.32902189496	350383.61328591045	351933.869625123	351947.2128845886
1548	1548.0	150.6509107960703	118137.08604164467	118137.09563263808	234717.98207814453	235492.16037839703	235492.23429625222	350498.37215977313	350499.6641134555	352049.90339455486	352063.23778602487
1549	1549.0	150.74823050588688	118175.7404521916	118175.75010569338	234795.30389828247	235569.47683451022	235569.55121314587	350614.37780719297	350615.677488974	352165.899688996	352179.2251982601
1550	1550.0	150.84555021570344	118214.38238400062	118214.39210038149	234872.6007538588	235646.76832707025	235646.84316896182	350730.34600086283	350731.65344922896	352281.85854511603	352295.175157797
1551	1551.0	150.94286992552003	118253.01184892544	118253.02162845002	234949.8726689577	235724.03488012982	235724.1101877298	350846.27677694894	350847.59203061135	352397.7799991189	352411.0877008246
1552	1552.0	151.04018963533662	118291.62885909772	118291.63870223265	235027.1196677443	235801.27651783428	235801.3522935955	350962.170171877	350963.4932696519	352513.6640873635	352526.96286361106
